Date,Q,P,T
09.04.1987 00:00:00,7.71,0,10.48
10.04.1987 00:00:00,7.36,0,10.57
11.04.1987 00:00:00,7.14,0,6.65
12.04.1987 00:00:00,6.91,0,9.67
13.04.1987 00:00:00,6.47,0,9.26
14.04.1987 00:00:00,6.07,0,7.99
15.04.1987 00:00:00,6.03,1.3,7.98
16.04.1987 00:00:00,6.03,1,5.52
17.04.1987 00:00:00,5.99,8.6,3.48
18.04.1987 00:00:00,5.59,3.3,2.06
19.04.1987 00:00:00,5.5,0,0.51
20.04.1987 00:00:00,5.5,0,0.65
21.04.1987 00:00:00,5.5,0,6.43
22.04.1987 00:00:00,5.32,2.6,6.93
23.04.1987 00:00:00,4.99,0,4.09
24.04.1987 00:00:00,4.64,0,6.2
25.04.1987 00:00:00,4.55,0,5.34
26.04.1987 00:00:00,4.5,0,3.89
27.04.1987 00:00:00,4.5,0,4.81
28.04.1987 00:00:00,4.5,0,5.7
29.04.1987 00:00:00,4.48,0,6.95
30.04.1987 00:00:00,4.35,0,9.16
01.05.1987 00:00:00,4.03,6.3,9.8
02.05.1987 00:00:00,4.05,4.6,7.22
03.05.1987 00:00:00,4.03,1.2,9.86
04.05.1987 00:00:00,4.03,0,9.7
05.05.1987 00:00:00,4.03,0,9.12
06.05.1987 00:00:00,4.03,0,11.39
07.05.1987 00:00:00,3.75,4.3,11.23
08.05.1987 00:00:00,3.66,0.9,10.03
09.05.1987 00:00:00,3.59,0,5.31
10.05.1987 00:00:00,3.6,0,7
11.05.1987 00:00:00,3.33,0,12.5
12.05.1987 00:00:00,3.17,0,12.83
13.05.1987 00:00:00,3.17,2,13.59
14.05.1987 00:00:00,3.17,6.7,12.99
15.05.1987 00:00:00,3.17,0,12.38
16.05.1987 00:00:00,3.17,0,14.92
17.05.1987 00:00:00,3.17,0,18.94
18.05.1987 00:00:00,3.08,0,19.18
19.05.1987 00:00:00,2.79,9.3,17.51
20.05.1987 00:00:00,2.78,0,12.59
21.05.1987 00:00:00,2.78,0,12.74
22.05.1987 00:00:00,2.83,0,14.77
23.05.1987 00:00:00,2.78,0,16.57
24.05.1987 00:00:00,2.78,0,14.01
25.05.1987 00:00:00,2.78,0,14.22
26.05.1987 00:00:00,2.78,0,16.26
27.05.1987 00:00:00,2.78,0,18.23
28.05.1987 00:00:00,2.78,0,19.46
29.05.1987 00:00:00,2.78,1.8,20.97
30.05.1987 00:00:00,2.65,3.4,18.78
31.05.1987 00:00:00,2.58,0,17.28
01.06.1987 00:00:00,2.44,0,16.91
02.06.1987 00:00:00,2.44,0,18.05
03.06.1987 00:00:00,2.52,57.7,18.85
04.06.1987 00:00:00,3.31,11.1,15.07
05.06.1987 00:00:00,3.17,4.5,13.66
06.06.1987 00:00:00,3.17,5,13.49
07.06.1987 00:00:00,3.17,1.9,11.6
08.06.1987 00:00:00,3.12,0,13.35
09.06.1987 00:00:00,2.93,3.4,16.05
10.06.1987 00:00:00,2.78,0,15.04
11.06.1987 00:00:00,2.78,0,19
12.06.1987 00:00:00,2.78,0,19.22
13.06.1987 00:00:00,2.78,0,14.24
14.06.1987 00:00:00,2.71,0,16.43
15.06.1987 00:00:00,2.56,0,19.4
16.06.1987 00:00:00,2.41,0,17.68
17.06.1987 00:00:00,2.41,0,13.84
18.06.1987 00:00:00,2.41,0,16.68
19.06.1987 00:00:00,2.32,0,20.24
20.06.1987 00:00:00,2.1,0,22.47
21.06.1987 00:00:00,2.06,0,22.12
22.06.1987 00:00:00,2.06,1,22.53
23.06.1987 00:00:00,2.06,0,19.3
24.06.1987 00:00:00,2.06,0,18.36
25.06.1987 00:00:00,2.06,0,18.04
26.06.1987 00:00:00,2.06,0,19.53
27.06.1987 00:00:00,2.06,0,18.04
28.06.1987 00:00:00,2.06,7.4,17.67
29.06.1987 00:00:00,2.37,31.9,15.09
30.06.1987 00:00:00,2.12,0,15.32
01.07.1987 00:00:00,2.21,8.6,14.04
02.07.1987 00:00:00,2.42,0,15.9
03.07.1987 00:00:00,2.22,0,16.97
04.07.1987 00:00:00,2.06,0,17.7
05.07.1987 00:00:00,2.06,0,19.05
06.07.1987 00:00:00,2.06,7.7,21.57
07.07.1987 00:00:00,2.06,0,21.31
08.07.1987 00:00:00,2.06,0,21.44
09.07.1987 00:00:00,2.06,3.8,22.32
10.07.1987 00:00:00,2.06,9.6,19.72
11.07.1987 00:00:00,2.08,11.6,17.39
12.07.1987 00:00:00,2.45,14.7,15.81
13.07.1987 00:00:00,2.8,0,13.2
14.07.1987 00:00:00,2.78,7.6,13.88
15.07.1987 00:00:00,2.78,0,14.05
16.07.1987 00:00:00,2.7,0,16.2
17.07.1987 00:00:00,2.59,3.3,18.87
18.07.1987 00:00:00,2.5,0,20.08
19.07.1987 00:00:00,2.39,23.1,22.64
20.07.1987 00:00:00,3.11,0.9,19.26
21.07.1987 00:00:00,2.82,0,19.61
22.07.1987 00:00:00,2.78,0,19.71
23.07.1987 00:00:00,2.78,3,17.79
24.07.1987 00:00:00,2.89,12.3,14.2
25.07.1987 00:00:00,3.93,24.8,12.55
26.07.1987 00:00:00,6.78,7.8,13.51
27.07.1987 00:00:00,8.88,3.7,15.27
28.07.1987 00:00:00,10.07,0,16.75
29.07.1987 00:00:00,10.14,0,18.39
30.07.1987 00:00:00,9.72,7.5,21.27
31.07.1987 00:00:00,8.88,1.1,20.2
01.08.1987 00:00:00,8.03,2,22.92
02.08.1987 00:00:00,7.44,0,20.52
03.08.1987 00:00:00,7.14,3.3,19.56
04.08.1987 00:00:00,6.42,0,19.3
05.08.1987 00:00:00,6.03,3.1,18.14
06.08.1987 00:00:00,5.82,0,15.51
07.08.1987 00:00:00,5.5,0,16.28
08.08.1987 00:00:00,5.2,0,18.52
09.08.1987 00:00:00,4.56,16.9,19.19
10.08.1987 00:00:00,4.8,17.6,15.27
11.08.1987 00:00:00,6.57,6.5,13.98
12.08.1987 00:00:00,7.97,1.7,13.46
13.08.1987 00:00:00,8.88,0.7,15.71
14.08.1987 00:00:00,9.49,0,17.72
15.08.1987 00:00:00,9.54,4.2,20.05
16.08.1987 00:00:00,9.07,0,18.72
17.08.1987 00:00:00,8.88,0,19.5
18.08.1987 00:00:00,8.68,6.4,19.91
19.08.1987 00:00:00,8.35,0,15.41
20.08.1987 00:00:00,7.7,0,12.67
21.08.1987 00:00:00,7.21,0,12.81
22.08.1987 00:00:00,7.14,0,13.1
23.08.1987 00:00:00,6.75,0,14.46
24.08.1987 00:00:00,6.11,0,16.56
25.08.1987 00:00:00,6.03,15.5,17.67
26.08.1987 00:00:00,5.86,0,20.22
27.08.1987 00:00:00,5.5,0,19.08
28.08.1987 00:00:00,5.42,0,17.33
29.08.1987 00:00:00,5.03,0,17.69
30.08.1987 00:00:00,4.59,25.6,19.91
31.08.1987 00:00:00,6.9,4.8,17.5
01.09.1987 00:00:00,7.24,0,12.75
02.09.1987 00:00:00,9.13,0,10.47
03.09.1987 00:00:00,12.28,0,10.91
04.09.1987 00:00:00,13.45,0,11.58
05.09.1987 00:00:00,13.48,0,13.29
06.09.1987 00:00:00,13.35,0,15.85
07.09.1987 00:00:00,12.62,0,12.32
08.09.1987 00:00:00,11.87,0,13.34
09.09.1987 00:00:00,11.21,2.7,12.9
10.09.1987 00:00:00,10.54,0,12.95
11.09.1987 00:00:00,9.91,0,11.32
12.09.1987 00:00:00,9.12,6.5,11.05
13.09.1987 00:00:00,8.91,28.1,12.24
14.09.1987 00:00:00,16.45,12,10.17
15.09.1987 00:00:00,19.48,3.3,10.38
16.09.1987 00:00:00,19.86,0,8.27
17.09.1987 00:00:00,19.01,3,8.8
18.09.1987 00:00:00,17.99,0,7.68
19.09.1987 00:00:00,17.13,0,8.42
20.09.1987 00:00:00,16.25,4.5,9.79
21.09.1987 00:00:00,15.69,0,10.58
22.09.1987 00:00:00,15.34,0,9.48
23.09.1987 00:00:00,14.82,0,10.45
24.09.1987 00:00:00,14.48,0,11.72
25.09.1987 00:00:00,13.99,4.1,11.46
26.09.1987 00:00:00,13.1,0,10.7
27.09.1987 00:00:00,12.48,0,11.86
28.09.1987 00:00:00,11.87,0,12.52
29.09.1987 00:00:00,10.86,0,12.98
30.09.1987 00:00:00,10.49,3.4,14.11
01.10.1987 00:00:00,9.91,0,11.26
02.10.1987 00:00:00,9.12,15.5,10.88
03.10.1987 00:00:00,10.08,2.2,10.73
04.10.1987 00:00:00,10.77,1.6,10.24
05.10.1987 00:00:00,11.32,2.7,10.41
06.10.1987 00:00:00,11.55,1.9,8.25
07.10.1987 00:00:00,11.42,6.7,8.76
08.10.1987 00:00:00,12.78,3.7,9.01
09.10.1987 00:00:00,14.51,2.2,7.59
10.10.1987 00:00:00,15.6,1.3,10.55
11.10.1987 00:00:00,15.55,0,12.47
12.10.1987 00:00:00,15,0,11.96
13.10.1987 00:00:00,14.17,0,11.1
14.10.1987 00:00:00,13.6,0,12.32
15.10.1987 00:00:00,12.74,0,11.71
16.10.1987 00:00:00,12.25,0,11.24
17.10.1987 00:00:00,11.7,0,11.81
18.10.1987 00:00:00,11.16,0,9.89
19.10.1987 00:00:00,10.68,0,9.51
20.10.1987 00:00:00,10.07,1.4,11.1
21.10.1987 00:00:00,9.58,5.4,10.45
22.10.1987 00:00:00,8.9,2.5,8.99
23.10.1987 00:00:00,8.88,1.6,7.81
24.10.1987 00:00:00,8.36,2.1,9.91
25.10.1987 00:00:00,7.9,0,12.21
26.10.1987 00:00:00,7.71,3.8,11.22
27.10.1987 00:00:00,7.71,1,9.56
28.10.1987 00:00:00,7.71,17.4,7.73
29.10.1987 00:00:00,11.57,3.7,7.19
30.10.1987 00:00:00,13.57,0,4.73
31.10.1987 00:00:00,14.72,0.9,5.71
01.11.1987 00:00:00,14.76,1.1,5.82
02.11.1987 00:00:00,14.25,0,6.36
03.11.1987 00:00:00,13.32,0,5.37
04.11.1987 00:00:00,12.74,0,4.56
05.11.1987 00:00:00,12.21,10.6,6.51
06.11.1987 00:00:00,12.14,0,4.71
07.11.1987 00:00:00,12.07,0,6.14
08.11.1987 00:00:00,12.1,6.5,5.92
09.11.1987 00:00:00,12.34,0,6.27
10.11.1987 00:00:00,12.76,7.8,4.96
11.11.1987 00:00:00,14.54,6.2,4
12.11.1987 00:00:00,16.89,9.6,1.47
13.11.1987 00:00:00,19.01,0,1.39
14.11.1987 00:00:00,19.42,0,0.93
15.11.1987 00:00:00,19.32,0,2.56
16.11.1987 00:00:00,18.89,0,3.42
17.11.1987 00:00:00,17.99,1.1,2.85
18.11.1987 00:00:00,17.21,2.5,3.06
19.11.1987 00:00:00,16.46,1.7,2.74
20.11.1987 00:00:00,15.58,8.9,2.22
21.11.1987 00:00:00,16.56,6.3,4.85
22.11.1987 00:00:00,18.52,0,5
23.11.1987 00:00:00,19.65,0,4.16
24.11.1987 00:00:00,19.55,10.4,8.96
25.11.1987 00:00:00,20.72,13.3,5.43
26.11.1987 00:00:00,22.06,1,1.28
27.11.1987 00:00:00,22.55,17.4,2.21
28.11.1987 00:00:00,23.29,5.1,2.69
29.11.1987 00:00:00,23.72,0.7,1.69
30.11.1987 00:00:00,24.01,1.1,-0.43
01.12.1987 00:00:00,24.1,0,-0.23
02.12.1987 00:00:00,24.64,0,-2.46
03.12.1987 00:00:00,25.38,8.4,-2.31
04.12.1987 00:00:00,25.49,5,0.12
05.12.1987 00:00:00,24.73,1,2.21
06.12.1987 00:00:00,24.98,0,3.04
07.12.1987 00:00:00,25.37,4.7,2.08
08.12.1987 00:00:00,25.61,1.5,2.41
09.12.1987 00:00:00,25.69,1.8,-1.37
10.12.1987 00:00:00,25.81,4,-1.53
11.12.1987 00:00:00,26.42,8.6,3.7
12.12.1987 00:00:00,26.69,0,2.39
13.12.1987 00:00:00,26.26,9,0.84
14.12.1987 00:00:00,26.78,10.6,2.68
15.12.1987 00:00:00,26.71,3.2,0.96
16.12.1987 00:00:00,26.76,1.6,0.84
17.12.1987 00:00:00,26.65,1.6,0.7
18.12.1987 00:00:00,26.69,0,-0.61
19.12.1987 00:00:00,26.69,1.4,-0.89
20.12.1987 00:00:00,26.28,1.1,1.06
21.12.1987 00:00:00,26.38,6.5,2.99
22.12.1987 00:00:00,26.62,0,3.57
23.12.1987 00:00:00,27.05,0,4.95
24.12.1987 00:00:00,26.87,1.3,5.55
25.12.1987 00:00:00,27,0,3.19
26.12.1987 00:00:00,26.89,1.4,1.6
27.12.1987 00:00:00,26.6,6.7,0.65
28.12.1987 00:00:00,26.01,1.7,0.6
29.12.1987 00:00:00,25.69,1.7,-0.63
30.12.1987 00:00:00,25.14,9.1,2.84
31.12.1987 00:00:00,26.06,0.8,9.43
01.01.1988 00:00:00,26.53,9.4,6
02.01.1988 00:00:00,26.72,9.4,3.5
03.01.1988 00:00:00,26.35,12.7,4.88
04.01.1988 00:00:00,24.12,7.1,5.33
05.01.1988 00:00:00,23.67,5.3,6.36
06.01.1988 00:00:00,25.92,0,5.51
07.01.1988 00:00:00,26.83,0,3.37
08.01.1988 00:00:00,27.18,0,3.83
09.01.1988 00:00:00,27.6,0,4.36
10.01.1988 00:00:00,27.27,0,1.88
11.01.1988 00:00:00,27.27,0,1.73
12.01.1988 00:00:00,26.96,0,3.01
13.01.1988 00:00:00,26.6,0,1.36
14.01.1988 00:00:00,26.29,0,0.49
15.01.1988 00:00:00,26.04,5.5,-0.92
16.01.1988 00:00:00,25.79,15.9,2.79
17.01.1988 00:00:00,25.42,6.6,0.31
18.01.1988 00:00:00,25.24,6.9,2.67
19.01.1988 00:00:00,25.69,2.7,0.24
20.01.1988 00:00:00,25.95,5.9,0.61
21.01.1988 00:00:00,26.24,2.1,-0.41
22.01.1988 00:00:00,25.94,2.6,-0.19
23.01.1988 00:00:00,25.76,1.5,1.94
24.01.1988 00:00:00,26.28,1.5,4.63
25.01.1988 00:00:00,26.72,0,4.67
26.01.1988 00:00:00,26.72,1,4.74
27.01.1988 00:00:00,26.38,0,3.98
28.01.1988 00:00:00,25.86,1.2,5.2
29.01.1988 00:00:00,26.01,1.7,6.97
30.01.1988 00:00:00,26.13,0,2.3
31.01.1988 00:00:00,25.97,17.5,3.75
01.02.1988 00:00:00,26.29,1.6,2.12
02.02.1988 00:00:00,26.62,1.1,0.97
03.02.1988 00:00:00,26.47,1.5,0.77
04.02.1988 00:00:00,26.63,1.4,-1.48
05.02.1988 00:00:00,25.92,0,-2.85
06.02.1988 00:00:00,25.72,0,-3.5
07.02.1988 00:00:00,25.38,0,-2.88
08.02.1988 00:00:00,24.73,0,-1.66
09.02.1988 00:00:00,24.54,0,-1.94
10.02.1988 00:00:00,24.24,0,-0.17
11.02.1988 00:00:00,23.87,1.4,0.54
12.02.1988 00:00:00,23.05,1.1,-0.16
13.02.1988 00:00:00,22.09,0,-2.45
14.02.1988 00:00:00,21.5,0,-4.04
15.02.1988 00:00:00,21.35,3.2,-2.36
16.02.1988 00:00:00,20.72,0,-0.09
17.02.1988 00:00:00,20.07,0,-0.47
18.02.1988 00:00:00,20.1,0,-1.43
19.02.1988 00:00:00,19.53,0,-2.88
20.02.1988 00:00:00,18.97,0,-2.89
21.02.1988 00:00:00,18.56,0,-2.29
22.02.1988 00:00:00,17.91,0,-2.95
23.02.1988 00:00:00,17.68,0,-4.53
24.02.1988 00:00:00,17.27,0,-5.24
25.02.1988 00:00:00,16.73,0,-7.92
26.02.1988 00:00:00,16.7,0,-9.71
27.02.1988 00:00:00,16.65,0,-10
28.02.1988 00:00:00,16.59,0,-10.59
01.03.1988 00:00:00,16.59,0,-6.9
02.03.1988 00:00:00,15.87,0,-5.48
03.03.1988 00:00:00,15.81,0.9,-2.86
04.03.1988 00:00:00,15.22,0,-0.33
05.03.1988 00:00:00,15.54,0,2.6
06.03.1988 00:00:00,15.11,4.7,-1.01
07.03.1988 00:00:00,14.79,2.5,0.93
08.03.1988 00:00:00,14.47,2.5,4.3
09.03.1988 00:00:00,14.98,3,2.63
10.03.1988 00:00:00,15.66,0.7,6.91
11.03.1988 00:00:00,16.33,8.6,8.67
12.03.1988 00:00:00,17,4.3,7.41
13.03.1988 00:00:00,17.68,6.9,6.43
14.03.1988 00:00:00,18.36,0.9,2.55
15.03.1988 00:00:00,19.03,2.9,3.58
16.03.1988 00:00:00,19.7,4.3,3.27
17.03.1988 00:00:00,20.38,0,-4.25
18.03.1988 00:00:00,20.02,0,-5.01
19.03.1988 00:00:00,19.08,0,-4.51
20.03.1988 00:00:00,18.28,0.9,-4.44
21.03.1988 00:00:00,17.14,0,-2.15
22.03.1988 00:00:00,16.5,2.3,-1.49
23.03.1988 00:00:00,16.26,0,1.52
24.03.1988 00:00:00,16.26,0,3.25
25.03.1988 00:00:00,15.98,0,2.85
26.03.1988 00:00:00,15.31,0,3.83
27.03.1988 00:00:00,14.82,1.5,3.29
28.03.1988 00:00:00,14.82,9,5.87
29.03.1988 00:00:00,14.82,0,3.93
30.03.1988 00:00:00,14.82,1.5,5.51
31.03.1988 00:00:00,14.82,0,5.11
01.04.1988 00:00:00,14.75,3.1,3.08
02.04.1988 00:00:00,14.14,0,6.18
03.04.1988 00:00:00,13.78,0,12.22
04.04.1988 00:00:00,13.07,0.8,11.14
05.04.1988 00:00:00,12.62,1.1,8.08
06.04.1988 00:00:00,11.87,0,4.96
07.04.1988 00:00:00,11.35,0,9.03
08.04.1988 00:00:00,10.77,0,10.14
09.04.1988 00:00:00,10.44,0,11.42
10.04.1988 00:00:00,10.12,3.9,13.46
11.04.1988 00:00:00,9.72,0.9,11.24
12.04.1988 00:00:00,9.27,0,15.19
13.04.1988 00:00:00,8.88,4.1,10.99
14.04.1988 00:00:00,8.54,0,11.33
15.04.1988 00:00:00,8.3,1.1,12.46
16.04.1988 00:00:00,7.75,6.1,12.48
17.04.1988 00:00:00,7.48,0,13.14
18.04.1988 00:00:00,7.14,0,14.36
19.04.1988 00:00:00,7.14,0,15.83
20.04.1988 00:00:00,7.01,0,16.67
21.04.1988 00:00:00,6.71,0,16.35
22.04.1988 00:00:00,6.38,0,16.97
23.04.1988 00:00:00,6.12,8.9,14.16
24.04.1988 00:00:00,6.03,0,13.52
25.04.1988 00:00:00,6.03,3.6,12.15
26.04.1988 00:00:00,6.03,0,9.14
27.04.1988 00:00:00,6.03,0,9.48
28.04.1988 00:00:00,6.03,1.6,11.66
29.04.1988 00:00:00,6.03,0,17.4
30.04.1988 00:00:00,5.66,0,14.29
01.05.1988 00:00:00,5.51,0,9.57
02.05.1988 00:00:00,5.51,0,10.28
03.05.1988 00:00:00,5.5,0,13.31
04.05.1988 00:00:00,5.34,0,13.07
05.05.1988 00:00:00,5.05,0,14.32
06.05.1988 00:00:00,4.89,0,13.72
07.05.1988 00:00:00,4.67,0,15.51
08.05.1988 00:00:00,4.5,0,15.84
09.05.1988 00:00:00,4.5,1.1,16.1
10.05.1988 00:00:00,4.5,3,14.26
11.05.1988 00:00:00,4.5,0,14.03
12.05.1988 00:00:00,4.39,0,17.24
13.05.1988 00:00:00,4.09,0,19.15
14.05.1988 00:00:00,4.03,0,19.41
15.05.1988 00:00:00,4.03,3.7,12.88
16.05.1988 00:00:00,4.03,1.5,13.11
17.05.1988 00:00:00,4.03,0,13.38
18.05.1988 00:00:00,4.03,0,10.96
19.05.1988 00:00:00,4.02,0,12.21
20.05.1988 00:00:00,4,0,16.6
21.05.1988 00:00:00,3.86,0,18.04
22.05.1988 00:00:00,3.61,0,17.54
23.05.1988 00:00:00,3.42,11.4,16.03
24.05.1988 00:00:00,3.54,18.6,15.43
25.05.1988 00:00:00,3.54,0,16.53
26.05.1988 00:00:00,3.43,0,18.38
27.05.1988 00:00:00,3.27,0,18.39
28.05.1988 00:00:00,3.19,0,21.15
29.05.1988 00:00:00,3.17,0,20.21
30.05.1988 00:00:00,3.17,0,20.25
31.05.1988 00:00:00,3.17,2.8,20.82
01.06.1988 00:00:00,3.17,0,19.02
02.06.1988 00:00:00,3.17,0,17.16
03.06.1988 00:00:00,3.1,0,18.82
04.06.1988 00:00:00,2.95,0,19.51
05.06.1988 00:00:00,2.78,0,18.13
06.06.1988 00:00:00,2.78,0,19.6
07.06.1988 00:00:00,2.82,21.3,19.38
08.06.1988 00:00:00,2.8,0,20.9
09.06.1988 00:00:00,3.66,19.9,19.4
10.06.1988 00:00:00,4.44,0,20.18
11.06.1988 00:00:00,4.5,9.6,18.86
12.06.1988 00:00:00,4.35,0,15.59
13.06.1988 00:00:00,4.01,0,13.27
14.06.1988 00:00:00,3.59,0,14.05
15.06.1988 00:00:00,3.19,0,14.88
16.06.1988 00:00:00,3.17,0,17.55
17.06.1988 00:00:00,3.15,0,17.12
18.06.1988 00:00:00,2.94,0,16.89
19.06.1988 00:00:00,2.78,0,17.78
20.06.1988 00:00:00,2.78,0,20.55
21.06.1988 00:00:00,2.78,0,17.27
22.06.1988 00:00:00,2.78,4.7,9.76
23.06.1988 00:00:00,2.78,0,10.31
24.06.1988 00:00:00,2.78,0.8,13.64
25.06.1988 00:00:00,2.78,0,15.18
26.06.1988 00:00:00,2.78,0,16.41
27.06.1988 00:00:00,2.78,0,16.39
28.06.1988 00:00:00,2.78,0,17.19
29.06.1988 00:00:00,2.71,0,21.49
30.06.1988 00:00:00,2.45,0,17.8
01.07.1988 00:00:00,2.42,0,15.11
02.07.1988 00:00:00,2.41,0,15.7
03.07.1988 00:00:00,2.39,0,17.41
04.07.1988 00:00:00,2.39,0,19.59
05.07.1988 00:00:00,2.17,2,19.32
06.07.1988 00:00:00,2.15,0,18.84
07.07.1988 00:00:00,2.22,0,17.36
08.07.1988 00:00:00,2.09,0,17.92
09.07.1988 00:00:00,2.09,2.1,18.85
10.07.1988 00:00:00,2.06,6.5,15.15
11.07.1988 00:00:00,2.08,2.5,13.68
12.07.1988 00:00:00,2.09,0,16.34
13.07.1988 00:00:00,2.08,2.8,17.97
14.07.1988 00:00:00,2.15,0,19.56
15.07.1988 00:00:00,2.06,15.7,18.38
16.07.1988 00:00:00,2.06,1.9,17.39
17.07.1988 00:00:00,2.06,0,19.83
18.07.1988 00:00:00,2.06,0,20.43
19.07.1988 00:00:00,2.06,0,18.88
20.07.1988 00:00:00,2.06,0,19.94
21.07.1988 00:00:00,2.06,7.7,16.74
22.07.1988 00:00:00,2.06,0,18.17
23.07.1988 00:00:00,2.06,0,20.59
24.07.1988 00:00:00,2.06,0,22.08
25.07.1988 00:00:00,2.06,0,23.21
26.07.1988 00:00:00,2.06,0,23.15
27.07.1988 00:00:00,2.05,0,22.56
28.07.1988 00:00:00,1.94,2.2,22.13
29.07.1988 00:00:00,1.94,0,22.7
30.07.1988 00:00:00,1.82,0,24.1
31.07.1988 00:00:00,1.82,0,25.49
01.08.1988 00:00:00,1.73,0,22.65
02.08.1988 00:00:00,1.73,0,24.12
03.08.1988 00:00:00,1.73,0,25.02
04.08.1988 00:00:00,1.76,3.4,26.07
05.08.1988 00:00:00,1.73,0,22.52
06.08.1988 00:00:00,1.76,0,21.25
07.08.1988 00:00:00,1.75,0,23.95
08.08.1988 00:00:00,1.73,0,24.1
09.08.1988 00:00:00,1.73,0,24.72
10.08.1988 00:00:00,1.73,0,18.87
11.08.1988 00:00:00,1.74,0,16.96
12.08.1988 00:00:00,1.78,0,17.16
13.08.1988 00:00:00,1.82,0,18.04
14.08.1988 00:00:00,1.74,0,16.89
15.08.1988 00:00:00,1.73,0,16.39
16.08.1988 00:00:00,1.73,0,19.31
17.08.1988 00:00:00,1.73,5.4,21.68
18.08.1988 00:00:00,1.73,0,20.8
19.08.1988 00:00:00,1.73,0,21.53
20.08.1988 00:00:00,1.73,0,19.95
21.08.1988 00:00:00,1.73,0,20.33
22.08.1988 00:00:00,1.73,0,21.49
23.08.1988 00:00:00,1.73,0,21.75
24.08.1988 00:00:00,1.73,3.6,18.11
25.08.1988 00:00:00,1.73,2.5,12.07
26.08.1988 00:00:00,1.73,0,10.84
27.08.1988 00:00:00,1.75,0,13.76
28.08.1988 00:00:00,1.73,0,16.7
29.08.1988 00:00:00,1.73,2.3,18.21
30.08.1988 00:00:00,1.73,0,15.16
31.08.1988 00:00:00,1.73,0,13.72
01.09.1988 00:00:00,1.73,0,14.98
02.09.1988 00:00:00,1.73,3.6,14.92
03.09.1988 00:00:00,1.84,4.4,15.88
04.09.1988 00:00:00,1.75,0,17.56
05.09.1988 00:00:00,1.73,0,17.78
06.09.1988 00:00:00,1.73,11.8,17.69
07.09.1988 00:00:00,1.73,0,16.43
08.09.1988 00:00:00,1.73,0,14.17
09.09.1988 00:00:00,1.77,0,14.28
10.09.1988 00:00:00,1.73,0,16.21
11.09.1988 00:00:00,1.73,0,17.01
12.09.1988 00:00:00,1.73,0,18.15
13.09.1988 00:00:00,1.73,0,16.55
14.09.1988 00:00:00,1.73,0,16.2
15.09.1988 00:00:00,1.73,0,13.75
16.09.1988 00:00:00,1.73,0,12.98
17.09.1988 00:00:00,1.73,0,14.67
18.09.1988 00:00:00,1.73,0,17.03
19.09.1988 00:00:00,1.73,0,18.14
20.09.1988 00:00:00,1.73,0,18.53
21.09.1988 00:00:00,1.73,2.6,17.18
22.09.1988 00:00:00,1.73,0.7,11.79
23.09.1988 00:00:00,1.83,18.9,11.77
24.09.1988 00:00:00,1.73,0.8,8.11
25.09.1988 00:00:00,1.73,0,5.67
26.09.1988 00:00:00,1.8,0,6.15
27.09.1988 00:00:00,1.77,0,10.36
28.09.1988 00:00:00,1.75,0,9.09
29.09.1988 00:00:00,1.73,0,6.41
30.09.1988 00:00:00,1.76,0,7.12
01.10.1988 00:00:00,1.73,0.9,6.19
02.10.1988 00:00:00,1.73,2.1,5.93
03.10.1988 00:00:00,1.73,0,9.96
04.10.1988 00:00:00,1.73,0,7
05.10.1988 00:00:00,1.73,0,9.4
06.10.1988 00:00:00,1.76,0,12.16
07.10.1988 00:00:00,1.73,0,11.72
08.10.1988 00:00:00,1.73,0,12.26
09.10.1988 00:00:00,1.73,0,11.29
10.10.1988 00:00:00,1.73,0,11.67
11.10.1988 00:00:00,1.73,0,13.03
12.10.1988 00:00:00,1.73,0,14.04
13.10.1988 00:00:00,1.73,0,13.42
14.10.1988 00:00:00,1.73,0,11.45
15.10.1988 00:00:00,1.73,0,11.5
16.10.1988 00:00:00,1.73,0,10.38
17.10.1988 00:00:00,1.73,0,11.03
18.10.1988 00:00:00,1.73,0,11.7
19.10.1988 00:00:00,1.73,0,11.69
20.10.1988 00:00:00,1.73,0,9.04
21.10.1988 00:00:00,1.73,0,6.15
22.10.1988 00:00:00,1.73,0,4.34
23.10.1988 00:00:00,1.73,7.4,6.28
24.10.1988 00:00:00,1.79,4.3,10.61
25.10.1988 00:00:00,1.73,0,11.42
26.10.1988 00:00:00,1.73,2.5,9.54
27.10.1988 00:00:00,1.73,0,5.97
28.10.1988 00:00:00,1.73,2.7,3.97
29.10.1988 00:00:00,1.88,0,4.93
30.10.1988 00:00:00,1.77,2,7.33
31.10.1988 00:00:00,1.73,0,4.82
01.11.1988 00:00:00,1.8,0,4.7
02.11.1988 00:00:00,1.73,0,5.7
03.11.1988 00:00:00,1.73,0,8.02
04.11.1988 00:00:00,1.81,0,9.01
05.11.1988 00:00:00,1.75,0,7.3
06.11.1988 00:00:00,1.73,0,7.58
07.11.1988 00:00:00,1.73,0,6.42
08.11.1988 00:00:00,1.73,0,8.32
09.11.1988 00:00:00,1.73,0,8.05
10.11.1988 00:00:00,1.73,0,7.51
11.11.1988 00:00:00,1.73,1.8,8.12
12.11.1988 00:00:00,1.73,0,9.58
13.11.1988 00:00:00,1.73,1.3,8.08
14.11.1988 00:00:00,1.73,0,5.79
15.11.1988 00:00:00,1.73,0,3.1
16.11.1988 00:00:00,1.73,0,1.44
17.11.1988 00:00:00,1.73,0,3.24
18.11.1988 00:00:00,1.97,1,0
